url,status_code
http://www.example.grainger,200
http://www.example.guardian,200
http://www.example.gucci,200
http://www.example.hbo,200
http://www.example.hdfc,200
http://www.example.hdfcbank,200
http://www.example.hermes,200
http://www.example.hisamitsu,200
http://www.example.hitachi,200
http://www.example.hkt,200
http://www.example.honda,200
http://www.example.honeywell,200
http://www.example.hotmail,200
http://www.example.hsbc,200
http://www.example.hughes,200
http://www.example.hyatt,200
http://www.example.hyundai,200
http://www.example.ibm,200
http://www.example.ieee,200
http://www.example.ifm,200
http://www.example.ikano,200
http://www.example.imdb,200
http://www.example.infiniti,200
http://www.example.intel,200
http://www.example.intuit,200
http://www.example.ipiranga,200
http://www.example.iselect,200
http://www.example.itau,200
http://www.example.itv,200
http://www.example.iveco,200
http://www.example.jaguar,200
http://www.example.java,200
http://www.example.jcb,200
http://www.example.jcp,200
http://www.example.jeep,200
http://www.example.jpmorgan,200
http://www.example.juniper,200
http://www.example.kddi,200
http://www.example.kerryhotels,200
http://www.example.kerrylogistics,200
http://www.example.kerryproperties,200
http://www.example.kfh,200
http://www.example.kia,200
http://www.example.kinder,200
http://www.example.kindle,200
http://www.example.komatsu,200
http://www.example.kpmg,200
http://www.example.kred,200
http://www.example.kuokgroup,200
http://www.example.lacaixa,200
http://www.example.ladbrokes,200
http://www.example.lamborghini,200
http://www.example.lancaster,200
http://www.example.lancia,200
http://www.example.lancome,200
http://www.example.landrover,200
http://www.example.lanxess,200
http://www.example.lasalle,200
http://www.example.latrobe,200
http://www.example.lds,200
http://www.example.lego,200
http://www.example.liaison,200
http://www.example.lexus,200
http://www.example.lidl,200
http://www.example.lifestyle,200
http://www.example.lilly,200
http://www.example.lincoln,200
http://www.example.linde,200
http://www.example.lipsy,200
http://www.example.lixil,200
http://www.example.locus,200
http://www.example.lotte,200
http://www.example.lpl,200
http://www.example.lplfinancial,200
http://www.example.lundbeck,200
http://www.example.lupin,200
http://www.example.macys,200
http://www.example.maif,200
http://www.example.man,200
http://www.example.mango,200
http://www.example.marriott,200
http://www.example.maserati,200
http://www.example.mattel,200
http://www.example.mckinsey,200
http://www.example.metlife,200
http://www.example.microsoft,200
http://www.example.mini,200
http://www.example.mit,200
http://www.example.mitsubishi,200
http://www.example.mlb,200
http://www.example.mma,200
http://www.example.monash,200
http://www.example.mormon,200
http://www.example.moto,200
http://www.example.movistar,200
http://www.example.msd,200
http://www.example.mtn,200
http://www.example.mtr,200
http://www.example.mutual,200
http://www.example.nadex,200
http://www.example.nationwide,200
http://www.example.natura,200
http://www.example.nba,200
http://www.example.nec,200
http://www.example.netflix,200
http://www.example.neustar,200
http://www.example.newholland,200
http://www.example.nexus,200
http://www.example.nfl,200
http://www.example.nhk,200
http://www.example.nico,200
http://www.example.nike,200
http://www.example.nikon,200
http://www.example.nissan,200
http://www.example.nissay,200
http://www.example.nokia,200
http://www.example.northwesternmutual,200
http://www.example.norton,200
http://www.example.nra,200
http://www.example.ntt,200
http://www.example.obi,200
http://www.example.office,200
http://www.example.omega,200
http://www.example.oracle,200
http://www.example.orange,200
http://www.example.otsuka,200
http://www.example.ovh,200
http://www.example.panasonic,200
http://www.example.pccw,200
http://www.example.pfizer,200
http://www.example.philips,200
http://www.example.piaget,200
http://www.example.pictet,200
http://www.example.ping,200
http://www.example.pioneer,200
http://www.example.play,200
http://www.example.playstation,200
http://www.example.pohl,200
http://www.example.politie,err
http://www.example.praxi,200
http://www.example.prod,200
http://www.example.progressive,200
http://www.example.pru,200
http://www.example.prudential,200
http://www.example.pwc,200
http://www.example.quest,200
http://www.example.qvc,200
http://www.example.redstone,200
http://www.example.reliance,200
http://www.example.rexroth,200
http://www.example.ricoh,200
http://www.example.rmit,200
http://www.example.rocher,200
http://www.example.rogers,200
http://www.example.rwe,200
http://www.example.safety,200
http://www.example.sakura,200
http://www.example.samsung,200
http://www.example.sandvik,200
http://www.example.sandvikcoromant,200
http://www.example.sanofi,200
http://www.example.sap,200
http://www.example.saxo,200
http://www.example.sbi,200
http://www.example.sbs,200
http://www.example.sca,200
http://www.example.scb,200
http://www.example.schaeffler,200
http://www.example.schmidt,200
http://www.example.schwarz,200
http://www.example.scjohnson,200
http://www.example.scor,200
http://www.example.seat,200
http://www.example.sener,200
http://www.example.ses,200
http://www.example.sew,200
http://www.example.seven,200
http://www.example.sfr,200
http://www.example.seek,200
http://www.example.shangrila,200
http://www.example.sharp,200
http://www.example.shaw,200
http://www.example.shell,200
http://www.example.shriram,200
http://www.example.sina,200
http://www.example.sky,200
http://www.example.skype,200
http://www.example.smart,200
http://www.example.sncf,200
http://www.example.softbank,200
http://www.example.sohu,200
http://www.example.sony,200
http://www.example.spiegel,200
http://www.example.stada,200
http://www.example.staples,200
http://www.example.star,200
http://www.example.starhub,200
http://www.example.statebank,200
http://www.example.statefarm,200
http://www.example.statoil,200
http://www.example.stc,200
http://www.example.stcgroup,200
http://www.example.suzuki,200
http://www.example.swatch,200
http://www.example.swiftcover,200
http://www.example.symantec,err
http://www.example.taobao,200
http://www.example.target,200
http://www.example.tatamotors,200
http://www.example.tdk,200
http://www.example.telecity,200
http://www.example.telefonica,200
http://www.example.temasek,200
http://www.example.teva,200
http://www.example.tiffany,200
http://www.example.tjx,200
http://www.example.toray,200
http://www.example.toshiba,200
http://www.example.total,200
http://www.example.toyota,200
http://www.example.travelchannel,200
http://www.example.travelers,200
http://www.example.tui,200
http://www.example.tvs,200
http://www.example.ubs,200
http://www.example.unicom,200
http://www.example.uol,200
http://www.example.ups,200
http://www.example.vanguard,200
http://www.example.verisign,200
http://www.example.vig,200
http://www.example.viking,200
http://www.example.virgin,200
http://www.example.visa,200
http://www.example.vista,200
http://www.example.vistaprint,200
http://www.example.vivo,200
http://www.example.volkswagen,200
http://www.example.volvo,200
http://www.example.walmart,200
http://www.example.walter,200
http://www.example.weatherchannel,200
http://www.example.weber,200
http://www.example.weir,200
http://www.example.williamhill,200
http://www.example.windows,200
http://www.example.wme,200
http://www.example.wolterskluwer,200
http://www.example.woodside,200
http://www.example.wtc,200
http://www.example.xbox,err
http://www.example.xerox,200
http://www.example.xfinity,200
http://www.example.yahoo,200
http://www.example.yamaxun,200
http://www.example.yandex,200
http://www.example.yodobashi,200
http://www.example.youtube,200
http://www.example.zappos,200
http://www.example.zara,200
http://www.example.zip,200
http://www.example.zippo,200
http://www.examplexn--mgba3a3ejt,200
http://www.examplexn--mgbaakc7dvf,200
http://www.examplexn--8y0a063a,200
http://www.examplexn--6frz82g,200
http://www.examplexn--fiq64b,200
http://www.examplexn--5su34j936bgsg,200
http://www.examplexn--b4w605ferd,200
http://www.examplexn--3oq18vl8pn36a,200
http://www.examplexn--vermgensberater-ctb,200
http://www.examplexn--vermgensberatung-pwb,200
http://www.examplexn--qcka1pmc,200
http://www.examplexn--flw351e,200
http://www.examplexn--estv75g,200
http://www.examplexn--w4rs40l,200
http://www.examplexn--w4r85el8fhu5dnra,200
http://www.examplexn--kcrx77d1x4a,200
http://www.examplexn--jlq61u9w7b,200
http://www.examplexn--fzys8d69uvgm,200
http://www.examplexn--cg4bki,200
